file	label	title	auth	year	freq	htid	path	words	read	pre	verb	nounp	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
loc.ark+=13960=t5j96nw1h	soc	Some legal questions of the peace conference;	Lansing, Robert, 1864-1928.	1919.0	0.10571722900000001	loc.ark:/13960/t5j96nw1h	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5j/96/nw/1h/ark+=13960=t5j96nw1h/loc.ark+=13960=t5j96nw1h.basic.json.bz2	213903.0	14.326577921859112	0.40157800152630413	0.12454243278495393	0.022024001533405328	0.21892492256039545	-0.15010479723771764	-0.2771105499847619	0.2040315905731184	-0.09056170392484977	0.021168528455466233	0.03539045919920917	0.1602870530265536	0.11077505478749622	-0.03676839700475047
loc.ark+=13960=t5k93943n	soc	Civil government.	[Stuart, Moses], 1780-1852. [from old catalog]	1851.0	0.110701359	loc.ark:/13960/t5k93943n	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5k/93/94/3n/ark+=13960=t5k93943n/loc.ark+=13960=t5k93943n.basic.json.bz2	143996.0	14.30651675598003	0.401881051175657	0.12279507764104558	0.03145226256284897	-0.18519115794526977	-0.2693586718220815	-0.2035399307672889	0.22237227123755982	-0.24882285844785854	0.2123759032624636	-0.10045083122795119	0.00021417981814842588	0.07500014848751499	-0.1018213566343099
loc.ark+=13960=t5k93pn3x	p	The connection between thought and memory:	Lukens, Herman Tyson, 1865- [from old catalog]; DÃ¶rpfeld, Friedrich Wilhelm, 1824-1893. [from old catalog]	1895.0	0.108112261	loc.ark:/13960/t5k93pn3x	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5k/93/pn/3x/ark+=13960=t5k93pn3x/loc.ark+=13960=t5k93pn3x.basic.json.bz2	40322.0	9.996333604859913	0.470695218539161	0.1453548931104608	0.021650711770249492	0.19605933161087832	0.2672542167027669	0.12105726445776026	0.08351579805356693	-0.06354446211736701	0.06583311779012221	0.0048080768897434635	-0.06415167771153414	0.11576888392696755	-0.03700620230207134
loc.ark+=13960=t5k93tf3w	ed	Psychology and the teacher, by Hugo MÃ_nsterberg...	MÃ_nsterberg, Hugo, 1863-1916.	1909.0	0.114137356	loc.ark:/13960/t5k93tf3w	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5k/93/tf/3w/ark+=13960=t5k93tf3w/loc.ark+=13960=t5k93tf3w.basic.json.bz2	30638.0	13.857064241926846	0.34372926343729265	0.12657484169984987	0.019811998172204453	0.17071582580436576	0.13085800889454768	0.30328779492158564	-0.1767049007644754	-0.05358193903936418	-0.05842362816302252	-0.012976779675041386	-0.008116326545020069	0.15870123428103963	0.025578085811920892
loc.ark+=13960=t5m90zn1f	x	An ethical classification of students, for the use of parents, teachers, students and others interested in student development, by G.L. Bowman ...	Bowman, Garlen Le Roy, 1855- [from old catalog]	1917.0	0.10028653300000001	loc.ark:/13960/t5m90zn1f	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5m/90/zn/1f/ark+=13960=t5m90zn1f/loc.ark+=13960=t5m90zn1f.basic.json.bz2	5750.0	12.096151187617256	0.35795713634290927	0.1257391304347826	0.03252173913043478	0.20489531501857017	-0.08597078743869692	0.08984938582785709	0.25008575659119037	0.02996527350787647	-0.0736638852756789	-0.1155776099997264	0.051483750578658345	-0.025602226383576978	0.006004955540897913
loc.ark+=13960=t5p84d539	?	Speech of Mr. Van Dyke, on the amendment offered to a bill for the admission of Missouri into the Union, prescribing the restriction of slavery as an irrevocable principle of the state constitution.	Van Dyke, Nicholas, 1769-1826. [from old catalog]	1820.0	0.10578973300000001	loc.ark:/13960/t5p84d539	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5p/84/d5/39/ark+=13960=t5p84d539/loc.ark+=13960=t5p84d539.basic.json.bz2	13515.0	13.809304186312328	0.49182633151696253	0.12452830188679245	0.03374028856825749	0.20865256204895238	-0.15107338951997423	-0.2536968094669165	0.2620204444237863	-0.16864837909368843	-0.0024658744133824882	0.044306568038659226	0.15317957617171493	0.13157334073611182	-0.09003615469636155
loc.ark+=13960=t5p84s99j	?	Fighting for a new world, by Charles William Dabney.	Dabney, Charles William, 1855-1945.	1919.0	0.10970909400000001	loc.ark:/13960/t5p84s99j	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5p/84/s9/9j/ark+=13960=t5p84s99j/loc.ark+=13960=t5p84s99j.basic.json.bz2	110574.0	16.411862356118593	0.3190054882664648	0.09924575397471376	0.04315661909671351	-0.06617394481234737	-0.2992961655781928	-0.0978510382035134	-0.06260190501691872	-0.0418869253316996	-0.04798771716526839	0.17327824808259257	0.1737915673575423	0.09423203823047668	0.09799114213265318
loc.ark+=13960=t5p84xf2m	soc	The culture demanded by modern life;	Youmans, Edward Livingston, 1821-1887, [from old catalog]; Tyndall, John, 1820-1893.; Henfrey Arthur, 1819-1859. [from old catalog]; Huxley, Thomas Henry, 1825-1895.; Paget, James, Sir, 1st bart., 1814-1899. [from old catalog]; Faraday, Michael, 1791-1867.; Whewell, William, 1794-1866. [from old catalog]; Hodgson, William Ballantyne, 1815-1880. [from old catalog]; Spencer, Herbert, 1820-1903.; Barnard, Frederick A. P. 1809-1889.; Liebig, Justus, Freiherr von, 1803-1873.	1870.0	0.10202369	loc.ark:/13960/t5p84xf2m	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5p/84/xf/2m/ark+=13960=t5p84xf2m/loc.ark+=13960=t5p84xf2m.basic.json.bz2	45075.0	9.24359133944429	0.4623054339998892	0.1533222407099279	0.019611758180809763	0.11385987903851588	0.15045302243257797	0.11075273766296648	-0.19966895099746101	-0.1908619315566978	0.043066284047969645	0.2543367494240852	-0.11844165301192405	-0.04162249764197048	0.01227316073823531
loc.ark+=13960=t5q81df8g	soc	Our nation's peril; social ideals and social progress,	Janes, Lewis George, 1844-1901. [from old catalog]	1899.0	0.12544709099999998	loc.ark:/13960/t5q81df8g	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5q/81/df/8g/ark+=13960=t5q81df8g/loc.ark+=13960=t5q81df8g.basic.json.bz2	34450.0	16.711832699351934	0.40217080834047414	0.11100145137880987	0.024731494920174166	0.1697546515617798	-0.17151022041598307	-0.19721819864574228	-0.17502447847786806	0.12691078010949663	-0.04528029051636078	-0.07059575994668436	-0.047504816754003504	-0.04633558650691028	-0.1606934507440305
loc.ark+=13960=t5r78zt37	ed	A hand-book on pedagogies,	Woody, John W. [from old catalog]	1884.0	0.10645267	loc.ark:/13960/t5r78zt37	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5r/78/zt/37/ark+=13960=t5r78zt37/loc.ark+=13960=t5r78zt37.basic.json.bz2	11666.0	15.235400154038192	0.4006703910614525	0.12334990570889764	0.05674609977713012	0.24559411491348776	0.03766215363435269	0.3249946680883112	0.07398461933208705	-0.2174848227592352	0.10432195043787128	-0.023560338628477832	-0.004532304178448226	-0.04109723142476746	-0.04390754375329691
loc.ark+=13960=t5r795650	ed	The study of history in schools.	American historical association. [from old catalog]	1899.0	0.100802959	loc.ark:/13960/t5r795650	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5r/79/56/50/ark+=13960=t5r795650/loc.ark+=13960=t5r795650.basic.json.bz2	11244.0	12.695869925434966	0.447493762757995	0.1269121309142654	0.04589114194236926	0.3584202629841014	-0.08892833771910434	0.1806445255844368	0.12002491933911194	0.06885814110557395	0.24942698961824614	0.21970391497326183	0.03266119616333197	-0.13372638296296904	-0.010445672017882584
loc.ark+=13960=t5s75w068	?	Method in grammar and language.	Neet, George Wallace. [from old catalog]	1900.0	0.121154095	loc.ark:/13960/t5s75w068	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5s/75/w0/68/ark+=13960=t5s75w068/loc.ark+=13960=t5s75w068.basic.json.bz2	35436.0	13.875789070592315	0.42944873925294413	0.12563494751100576	0.014448583361553222	0.20632447511370494	0.14236780185695655	0.24475473334158362	0.19072360743476097	-0.07949884348878102	0.04734181430978272	0.009900225453390693	-0.016665072745123164	0.046743923139088664	0.0362761930688086
loc.ark+=13960=t5v703n8z	?	The cause ...	James, C. H. pseud. [from old catalog]	1903.0	0.12079007300000001	loc.ark:/13960/t5v703n8z	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5v/70/3n/8z/ark+=13960=t5v703n8z/loc.ark+=13960=t5v703n8z.basic.json.bz2	57762.0	11.407998265487976	0.4694543297746145	0.1451819535334649	0.012118693951040477	-0.25586668371095844	-0.2490733637187434	0.07633992442859665	0.29948439267828264	-0.05321043399944441	-0.1113987608174074	-0.03932024592919155	-0.03996036538422114	-0.0994958395869944	0.03828145568190188
loc.ark+=13960=t5w66zh6s	soc	History as a science; annual address of the president of the American Catholic historical association given at the final session of the association at the the New Willard hotel,	Flick, Lawrence Francis, 1856- [from old catalog]	1920.0	0.100578871	loc.ark:/13960/t5w66zh6s	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5w/66/zh/6s/ark+=13960=t5w66zh6s/loc.ark+=13960=t5w66zh6s.basic.json.bz2	10751.0	15.296470784912739	0.4237980769230769	0.1282671379406567	0.025765045112082597	0.08596150328424902	-0.16062171533582514	0.010792473506865817	0.06256943181762427	0.03932164134036569	0.09506062984304535	0.15301212247641685	-0.014438010464298838	-0.13469982464170357	0.07091085429845087
loc.ark+=13960=t5w66zs8b	?	Reconstruction ; four Sunday lectures , by Rev. Dr. Samuel H. Goldenson before the Rodef Shalom congregation, Pittsburgh, PA.	Goldenson, Samuel H. 1878-1962.	1919.0	0.11288458400000001	loc.ark:/13960/t5w66zs8b	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5w/66/zs/8b/ark+=13960=t5w66zs8b/loc.ark+=13960=t5w66zs8b.basic.json.bz2	5490.0	11.44185826350849	0.44224719101123594	0.1371584699453552	0.028233151183970857	-0.02720488951382654	-0.15140205001899282	-0.04535574119386944	-0.14707015196964793	0.028100556831597866	-0.1398961922578234	0.0772548240499363	0.0852475447941394	0.10353185772965663	0.13503988102503361
loc.ark+=13960=t5w67359s	sci	Some observations on mental defectiveness and mental retardation among children, by Walter L. Treadway, passed assistant surgeon, United States Public health service.	Treadway, Walter L. 1886-; United States. Public Health Service	1919.0	0.11106135199999999	loc.ark:/13960/t5w67359s	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5w/67/35/9s/ark+=13960=t5w67359s/loc.ark+=13960=t5w67359s.basic.json.bz2	31751.0	15.01816104736012	0.38127659574468087	0.12701962142924633	0.0273692167175837	0.26654122925965024	-0.014740045320985074	0.10735617943295246	0.1967223875366457	0.01988694079322037	-0.07740343585759009	-0.08826664940267212	-0.09133344839053248	0.02309508417163461	-0.07685693009103062
loc.ark+=13960=t5w67702t	p	The philosophy of the humanities,	Fitz-Hugh, Thomas, 1862-	1897.0	0.130484568	loc.ark:/13960/t5w67702t	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5w/67/70/2t/ark+=13960=t5w67702t/loc.ark+=13960=t5w67702t.basic.json.bz2	21095.0	11.06048227971569	0.44421156454198	0.12064470253614601	0.05437307418819626	0.06564182370788632	-0.05337490276408157	0.07019638211764437	-0.018898026388519035	0.22804679789210203	0.01194597533228734	0.08440661943092437	0.11038830332880176	-0.14578110030884392	-0.10018115428817842
loc.ark+=13960=t5x642703	?	A plea for humanity.	Robertson, James. [from old catalog]	1881.0	0.143137255	loc.ark:/13960/t5x642703	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5x/64/27/03/ark+=13960=t5x642703/loc.ark+=13960=t5x642703.basic.json.bz2	121240.0	14.227201642480797	0.36357176693510185	0.10715110524579347	0.04845760475090729	-0.01244803096712526	-0.1930000167088291	0.07977656969448729	0.14681817294310412	0.12044754001779075	-0.27633283719268553	-0.0713167596270294	0.15495938304339063	-0.10418891798646504	0.017262042323252274
loc.ark+=13960=t5z610r3m	p	John Locke and formal discipline ... by Frederick Arthur Hodge ...	Hodge, Frederick Arthur, b. 1872.	1911.0	0.111376585	loc.ark:/13960/t5z610r3m	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/5z/61/0r/3m/ark+=13960=t5z610r3m/loc.ark+=13960=t5z610r3m.basic.json.bz2	25896.0	17.119641550460667	0.5270112359550562	0.14060086499845537	0.017106889094840903	0.1724909427959267	0.10309042372473017	0.07589721390386109	0.18515774752972725	0.015642197827098223	0.10291430059409587	0.030933612506161737	0.06426380460495555	-0.061251074117781315	0.010560360953518474
loc.ark+=13960=t60581685	p	Some facts in partial justification of the so-called dogma of formal discipline.	Colvin, Stephen S. 1869-1923.	1910.0	0.101771551	loc.ark:/13960/t60581685	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/60/58/16/85/ark+=13960=t60581685/loc.ark+=13960=t60581685.basic.json.bz2	16202.0	16.421388900802288	0.3805170239596469	0.12560177755832613	0.024379706209109987	0.2873655509886266	0.09449666464359606	0.16718738678173822	0.14162455111238595	0.012924723303701254	0.06450208321273576	-0.044565640056512375	-0.09135780303089319	0.014987761558500599	0.0026837117430468806
loc.ark+=13960=t6154zs3b	soc	Everyday Americans, by Henry Seidel Canby.	Canby, Henry Seidel, 1878-1961.	1920.0	0.101397349	loc.ark:/13960/t6154zs3b	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/61/54/zs/3b/ark+=13960=t6154zs3b/loc.ark+=13960=t6154zs3b.basic.json.bz2	51415.0	14.597016472874795	0.31831198191409193	0.10086550617524069	0.09456384323640961	0.12217399998280981	-0.18565478643895128	-0.024843896244701028	-0.09601656009118288	0.03688783553270589	0.01173961692825819	0.12142613564830655	0.09721219926532389	0.08315709249456316	0.13077530471677468
loc.ark+=13960=t61551w9s	soc	The universal arbitration court for all nations ... United States in Europe.	Myranth, Jean Ch. [from old catalog]	1918.0	0.108312343	loc.ark:/13960/t61551w9s	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/61/55/1w/9s/ark+=13960=t61551w9s/loc.ark+=13960=t61551w9s.basic.json.bz2	183704.0	14.032098500812051	0.4613948563626738	0.13967033924138833	0.016488481470191177	0.24865040093753998	-0.2113291211233368	-0.209666857076114	0.34910274586062423	0.08806302762945141	-0.053092838022003375	0.008368426131750055	0.15605280272303582	0.05025081681179494	-0.024002580480914006
loc.ark+=13960=t61552h4v	p	The misinterpretation of Locke as a formalist in educational philosophy,	Thayer, Vivian Trow, 1886-	1921.0	0.106348756	loc.ark:/13960/t61552h4v	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/61/55/2h/4v/ark+=13960=t61552h4v/loc.ark+=13960=t61552h4v.basic.json.bz2	106312.0	13.49718531201826	0.41996355739709956	0.1283392279328768	0.029949582361351493	0.1857306538179203	0.11058533880029765	0.11618187932613921	0.14451481914455933	-0.06861720720294859	0.06758477689864857	0.03959671917898666	0.03234684557546392	-0.010731767088201054	-0.0030720262191714733
loc.ark+=13960=t61556x3d	ed	The teacher in modern life / by Albert G. Boyden.	Boyden, Albert G. 1827-1915.	1913.0	0.11460664400000001	loc.ark:/13960/t61556x3d	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/61/55/6x/3d/ark+=13960=t61556x3d/loc.ark+=13960=t61556x3d.basic.json.bz2	141720.0	16.771618640826215	0.3267653491641931	0.1217682754727632	0.011677956534010726	0.09908150127907397	0.12617687131436367	0.30720778558890643	-0.007892821949269626	-0.22472632232066475	-0.061357869852242244	-0.040631643698598716	0.025839504347602366	0.10940622732009464	-0.05463599849986712
loc.ark+=13960=t6155cq9p	soc	Theories of Americanization; a critical study, with special reference to the Jewish group [by] Isaac B. Berkson.	Berkson, Isaac Baer, 1891-	1920.0	0.118444417	loc.ark:/13960/t6155cq9p	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/61/55/cq/9p/ark+=13960=t6155cq9p/loc.ark+=13960=t6155cq9p.basic.json.bz2	117509.0	13.385577699354126	0.4487367563162184	0.1213949569820184	0.04808142355053655	0.19406470175353874	-0.13662057803297453	0.025058136726205566	-0.08646040400579666	0.14821425062090915	0.01241942351298397	-0.04460531699708092	0.049001167770574526	0.09537771670823303	-0.021318802100556294
loc.ark+=13960=t6543bz3n	soc	The culture demanded by modern life;	Youmans, E[dward] L[ivingston], 1821-1887, [from old catalog]; Tyndall, John, 1820-1893.; Henfrey, Arthur, 1819-1859. [from old catalog]; Huxley, Thomas Henry, 1825-1895.; Paget, James, Sir, 1st bart., 1814-1899. [from old catalog]; Faraday, Michael, 1791-1867.; Whewell, William, 1794-1866. [from old catalog]; Hodgson, William Ballantyne, 1815-1880. [from old catalog]; Spencer, Herbert, 1820-1903.; Barnard, Frederick A. P. 1809-1889.; Liebig, Justus, Freiherr von, 1803-1873.	1867.0	0.101633324	loc.ark:/13960/t6543bz3n	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/65/43/bz/3n/ark+=13960=t6543bz3n/loc.ark+=13960=t6543bz3n.basic.json.bz2	66961.0	13.198279897024552	0.35675005809000077	0.1330475948686549	0.014232164991562253	0.11440745476875858	0.15048626869263393	0.11000978044537296	-0.2000192726302089	-0.19123888236239833	0.04432558509886964	0.25469017954037654	-0.11935921981471759	-0.04199251757375081	0.01224387028866953
loc.ark+=13960=t6640c984	ed	An approach to the synthetic study of interest in education, by Douglas Waples.	Waples, Douglas, 1893-1978.	1921.0	0.11421157900000001	loc.ark:/13960/t6640c984	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/66/40/c9/84/ark+=13960=t6640c984/loc.ark+=13960=t6640c984.basic.json.bz2	130886.0	11.62586649188449	0.38229855209316965	0.10874348669834819	0.028643246794920772	0.2829638624865052	0.10082078497611396	0.06389596338398645	0.07505086325094125	0.0916451228020112	0.010426858376383265	-0.2146574211211444	-0.08463371902478255	0.04850473479167914	-0.05644182022925833
loc.ark+=13960=t67377g4d	ed	Kindergarten papers.	Brooks, Angeline. [from old catalog]	1894.0	0.10734053800000001	loc.ark:/13960/t67377g4d	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/67/37/7g/4d/ark+=13960=t67377g4d/loc.ark+=13960=t67377g4d.basic.json.bz2	56550.0	14.932664721224924	0.3663480629819458	0.13405835543766578	0.03398762157382847	0.09076116117057181	-0.14192846017833716	0.28732200955128034	0.06629768356100572	-0.0008822710443135335	0.03421492763174613	-0.10386810134224808	0.05828758555193498	-0.010475369726356648	-0.05907417923972995
loc.ark+=13960=t6737d86r	ed	The elements of pedagogy; A manual for teachers, normal schools, normal institutes and all persons interested in school education.	White, Emerson E. 1829-1902.	1886.0	0.11165825800000001	loc.ark:/13960/t6737d86r	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/67/37/d8/6r/ark+=13960=t6737d86r/loc.ark+=13960=t6737d86r.basic.json.bz2	87921.0	15.24151974366291	0.3823829961169017	0.1348824512915003	0.009576779154013263	0.27235728687196403	0.171018995617301	0.32258728696346584	0.1313419593377895	-0.17792979065085543	0.10472425033135654	-0.014124678066204308	-0.050224060826138416	0.07443385971437684	-0.031804023954147866
loc.ark+=13960=t6834jf2w	?	A better era; a baccalaureate address delivered at the University of Cincinnati on June 6, 1915,	Dabney, Charles William, 1855- [from old catalog]	1915.0	0.10725893800000001	loc.ark:/13960/t6834jf2w	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/68/34/jf/2w/ark+=13960=t6834jf2w/loc.ark+=13960=t6834jf2w.basic.json.bz2	26076.0	14.393404775117059	0.40945567050178866	0.13353275042184384	0.017602393005062125	-0.06657310948111551	-0.25862150908494674	-0.05460693969064974	-0.016224866490415206	0.017171712739236154	-0.07144713265861245	0.16836934555267855	0.08359156854385766	-0.0007236851176446838	0.08548365903175453
loc.ark+=13960=t6834jz4k	ed	Plan of an institution devoted to liberal education ...	Fisher, Edward Thornton, 1836-1917, [from old catalog]	1881.0	0.124740305	loc.ark:/13960/t6834jz4k	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/68/34/jz/4k/ark+=13960=t6834jz4k/loc.ark+=13960=t6834jz4k.basic.json.bz2	11705.0	13.121799025480414	0.41367637102234256	0.11712943186672362	0.04075181546347715	0.20769235991375062	-0.08558226979332967	0.4005475748217208	0.0038337412111540113	-0.059036504412531214	0.1333097003080692	0.06458419046317322	0.05496466307569996	-0.16553686138045182	-0.04629038531833992
loc.ark+=13960=t6b28bj31	ed	What is education? Opinions of eminent men.	United States. Office of Education.; Barnard, Henry, 1811-1900.	1870.0	0.11620689699999999	loc.ark:/13960/t6b28bj31	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6b/28/bj/31/ark+=13960=t6b28bj31/loc.ark+=13960=t6b28bj31.basic.json.bz2	40069.0	12.161682237950792	0.42482614742698194	0.1179714991639422	0.019291721779929622	0.008538267278793796	-0.0562970093107566	0.23819602189730177	-0.05387184286968923	-0.23737190511916578	-0.003304284757239867	0.019450868752202324	0.10592171679440185	-0.10421815276515783	-0.03529608741134712
loc.ark+=13960=t6b28c94s	?	Preliminary report of the Committee of fifteen, appointed by the Department of superintendence of the National educational association at Boston, Mass., February, 1893.	National education association of the United States. Committee of fifteen on elementary education.	1895.0	0.103642054	loc.ark:/13960/t6b28c94s	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6b/28/c9/4s/ark+=13960=t6b28c94s/loc.ark+=13960=t6b28c94s.basic.json.bz2	175850.0	12.595785164514627	0.5677050423353974	0.1337048620983793	0.03766846744384419	0.3796345088921812	-0.005093701062987119	0.3519028699245084	0.06932725515187523	-0.09130918839558787	0.19666922357816463	0.07281015003426095	0.010423519369171219	-0.001214464251553037	-0.003801982076389242
loc.ark+=13960=t6b28cg1k	soc	Liberty and democracy, and other essays, in war time,	Alexander, Harltey Burr, 1873-1939.	1918.0	0.10612767099999999	loc.ark:/13960/t6b28cg1k	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6b/28/cg/1k/ark+=13960=t6b28cg1k/loc.ark+=13960=t6b28cg1k.basic.json.bz2	119424.0	14.154763361723976	0.37696808052998365	0.1258206055734191	0.032807475884244375	-0.021106429034755587	-0.20244316992518818	-0.23259548595214619	-0.1390884991420892	-0.09892699160839588	0.02888290380428513	0.15025400702820355	0.18461363068278902	0.05947310184000072	0.011498709327211306
loc.ark+=13960=t6d22d18w	ed	Report of the Committee of Seven on adjustment of educational work in North Dakota with reference to the needs of the times. The elementary schools, December, 1909.	North Dakota Educational Association. Committee of Seven.	1909.0	0.108263598	loc.ark:/13960/t6d22d18w	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6d/22/d1/8w/ark+=13960=t6d22d18w/loc.ark+=13960=t6d22d18w.basic.json.bz2	183606.0	12.618376898575146	0.4973903420222232	0.12819297844297028	0.04185593063407514	0.3801648053653861	-0.0795341955988665	0.33343557320760486	0.007616633702849031	-0.02973815883435153	0.1446164397934375	-0.00026393256409057853	-0.007976502589852606	-0.03622883404909124	0.01752455236954939
loc.ark+=13960=t6d22r13m	soc	Mental discipline and educational values	Heck, William Harry. [from old catalog]	1911.0	0.10798282099999999	loc.ark:/13960/t6d22r13m	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6d/22/r1/3m/ark+=13960=t6d22r13m/loc.ark+=13960=t6d22r13m.basic.json.bz2	59735.0	17.186148355174712	0.41090892712368254	0.13613459445885998	0.01709215702686867	0.3501673059284075	0.11257081717267362	0.24329137959947827	0.0779190916631238	-0.01107368623966325	0.11497970661565705	-0.04561382456398124	-0.0893926657970958	0.0396875267430608	-0.035274485461966314
loc.ark+=13960=t6g16h27w	soc	Preface to The history of nations...	Lodge, Henry C. [from old catalog]	1904.0	0.11430706	loc.ark:/13960/t6g16h27w	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6g/16/h2/7w/ark+=13960=t6g16h27w/loc.ark+=13960=t6g16h27w.basic.json.bz2	104325.0	11.6922480539443	0.36752591691379616	0.1071267673136832	0.07985621854780733	0.0717209662999581	-0.04895647270234343	-0.06357403172230239	-0.06743463486500406	0.07791810022325901	0.00809856135500465	0.30505130487028376	-0.0801563234650835	-0.1479904344783572	0.018458571003009627
loc.ark+=13960=t6g16md64	ed	Psychology applied to the art of teaching,	Baldwin, Joseph. [from old catalog]	1892.0	0.114724956	loc.ark:/13960/t6g16md64	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6g/16/md/64/ark+=13960=t6g16md64/loc.ark+=13960=t6g16md64.basic.json.bz2	57529.0	13.26056813176086	0.3699185031586054	0.11272575570581793	0.06325505397277895	0.17109808180224959	0.11213590014445768	0.29280847436673846	0.032920816602889195	-0.11381640813289642	-0.0014079580426587708	-0.11317947188447806	0.12153216382159598	0.06450597767089275	-0.055196586842292866
loc.ark+=13960=t6g16mj7d	ed	The elements of pedagogy. A manual for teachers, normal schools, normal institutes ... and all persons interested in school education; by Emerson E. White ...	White, Emerson Elbridge, 1829-1902.	1886.0	0.111785734	loc.ark:/13960/t6g16mj7d	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6g/16/mj/7d/ark+=13960=t6g16mj7d/loc.ark+=13960=t6g16mj7d.basic.json.bz2	12505.0	10.54076454111777	0.44020971970155276	0.14546181527389043	0.019592163134746102	0.27175098197542014	0.1728038334131445	0.32237737815571993	0.13121162309239257	-0.17777288704548605	0.10475965837165759	-0.014196568506520794	-0.0500650770753491	0.07456169784907728	-0.030995586916387957
loc.ark+=13960=t6h13h164	soc	Education for the establishment of democracy in the world	Claxton, Philander Priestley, 1862- [from old catalog]	1919.0	0.10209497199999999	loc.ark:/13960/t6h13h164	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6h/13/h1/64/ark+=13960=t6h13h164/loc.ark+=13960=t6h13h164.basic.json.bz2	11979.0	16.232186272189733	0.38266719430154333	0.11194590533433509	0.025210785541364054	0.3399772149056274	-0.24634236489785163	0.15701961348929447	-0.006935661520016313	-0.07952881271333768	0.06450937797613121	0.05149233281199419	0.2048340710917934	0.1155340123287158	0.06359103192824762
loc.ark+=13960=t6j10hw70	?	The educational theory and practice of T. H. Green,	Leland, Abby Porter.	1911.0	0.129162953	loc.ark:/13960/t6j10hw70	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6j/10/hw/70/ark+=13960=t6j10hw70/loc.ark+=13960=t6j10hw70.basic.json.bz2	145407.0	16.2934401661747	0.37304747320061254	0.130234445384335	0.012977366976830551	0.07981727310539148	-0.009554010772671243	-0.009236077385632393	-0.09666551140856143	0.10053301519518511	0.007031285324737958	-0.20865200543370344	0.16054944538560964	-0.1181976326358918	-0.03554439156666954
loc.ark+=13960=t6j10p743	ed	A student's textbook in the history of education, by Stephen Pierce Duggan.	Duggan, Stephen, 1870-1950.	1916.0	0.10472854599999999	loc.ark:/13960/t6j10p743	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6j/10/p7/43/ark+=13960=t6j10p743/loc.ark+=13960=t6j10p743.basic.json.bz2	143980.0	14.584622894595267	0.3776643881775296	0.12703847756632866	0.05567439922211418	0.4090498025178426	-0.19823929122620623	0.3166282025291843	-0.04444737407310765	0.027812012349196988	0.2601733775816923	0.054039687704713534	0.14668086388586093	-0.07427747293662425	-0.13458564337753298
loc.ark+=13960=t6j10pr59	x	Letters to teachers, and other papers of the hour, by Hartley Burr Alexander ...	Alexander, Hartley Burr, 1873-1939.	1919.0	0.100965184	loc.ark:/13960/t6j10pr59	basic/loc/pairtree_root/ar/k+/=1/39/60/=t/6j/10/pr/59/ark+=13960=t6j10pr59/loc.ark+=13960=t6j10pr59.basic.json.bz2	44547.0	14.705281180695305	0.43943771530170017	0.13073832132354593	0.016925943385637642	0.14317011346624323	-0.09533449021891287	0.2238375087934423	-0.18934145919658735	-0.07400685384871926	0.058263798433576625	0.15595673846496869	0.11581522564236822	-0.023934317863570746	0.08056009833465694
